query_id,pregunta,retrieval_exitoso,formato_exitoso,generacion_exitosa,categoria_error,detalle_error,texto_esperado,respuesta_generada,modelo_extraccion_usado,prompt_version,prompt_hash
Q92,¿Cómo se define un escenario de tensión de contraparte?,0,1,0,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,"(ii) Tensión de contraparte: una contraparte importante sufre un evento de tensión intradía que le impide realizar pagos 32. Una tensión de contraparte puede provocar que los participantes directos y los bancos que utilizan servicios de corresponsalía bancaria no puedan depender de los pagos entrantes de la contraparte estresada, reduciendo la disponibilidad de liquidez intradía que puede obtenerse mediante la recepción de pagos de dicha contraparte.","**Definición de un escenario de tensión de contraparte**

Un escenario de tensión de contraparte se refiere a una situación en la que una contraparte importante sufre un evento de tensión intradía que le impide realizar pagos. Esto puede provocar que los participantes directos y los bancos que utilizan servicios de corresponsalía bancaria no puedan depender de los pagos entrantes de la contraparte estresada, reduciendo la disponibilidad de liquidez intradía que pueden obtener mediante la recepción de pagos de dicha contraparte.

**Características clave**

* La contraparte importante sufre un evento de tensión intradía.
* La contraparte no puede realizar pagos.
* Los participantes directos y los bancos que utilizan servicios de corresponsalía bancaria pueden verse afectados por la reducción en la disponibilidad de liquidez intradía.

**Fuente**

* Fragmento 2: [Contexto generado por IA: El fragmento pertenece a la Sección IV del documento completo, que aborda los ""Escenarios de tensión de liquidez intradía"". En esta sección, se describen diferentes situaciones que pueden afectar la gestión de la liquidez intradía de un banco, específicamente la tensión financiera propia que puede enfrentar un participante directo.]
* Fragmento 6: [Contexto generado por IA: Este fragmento pertenece a la Sección IV del documento, que aborda los escenarios de tensión de liquidez intradía. En particular, se centra en el escenario de tensión crediticia o de liquidez a nivel de mercado, describiendo cómo puede afectar el valor de los activos líquidos de un banco y su capacidad para obtener liquidez intradía del banco central.]

**Documentos**

* Intraday_liquidity_esp.md
* Disposiciones_Liquidez.md",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q93,¿Cómo se calcula el uso máximo diario de liquidez intradía a partir de la posición neta acumulada de pagos enviados y recibidos?,0,1,1,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,"La mayor posición neta negativa durante el día hábil en la(s) cuenta(s), es decir, el mayor saldo neto acumulado entre pagos realizados y recibidos, determinará el uso máximo diario de liquidez intradía del banco. La posición neta debe determinarse con marcas de tiempo de liquidación (o su equivalente), usando datos transacción por transacción de la(s) cuenta(s). El mayor saldo neto negativo puede calcularse al cierre del día hábil y no requiere monitoreo en tiempo real durante todo el día.","Para calcular el **uso máximo diario de liquidez intradía** a partir de la **posición neta acumulada** de pagos enviados y recibidos, se sigue el siguiente procedimiento:

1. **Monitoreo de Pagos**: Se debe llevar un registro de todos los pagos realizados y recibidos durante el día en la cuenta de liquidación del banco.
   
2. **Cálculo de la Posición Neta**:
   - La **posición neta acumulada** se determina sumando los pagos recibidos y restando los pagos enviados.
   - Esto se realiza en intervalos de tiempo a lo largo del día.

3. **Identificación de la Mayor Posición Neta Negativa**:
   - Se debe identificar el **mayor saldo neto acumulado negativo** durante el día. Este saldo representa el punto en el que el banco ha realizado más pagos de los que ha recibido.
   - Este valor se puede calcular al cierre del día hábil y no requiere monitoreo en tiempo real.

4. **Uso Máximo Diario de Liquidez Intradía**:
   - El **uso máximo diario de liquidez intradía** del banco será equivalente a esta mayor posición neta negativa.

Por ejemplo, si en un día determinado, la mayor posición neta negativa es de **550 unidades**, entonces el uso máximo diario de liquidez intradía será de **550 unidades**.

### Resumen
- **Uso máximo diario de liquidez intradía** = Mayor posición neta negativa acumulada durante el día.

Esto permite a los bancos gestionar adecuadamente su liquidez intradía y cumplir con sus obligaciones de pago.

**Fuentes**: 
- Documento: Intraday_liquidity_esp.md",gpt-4o-mini,1.0.0,2cbbc4f704-bd0f72c
Q94,¿Qué son las obligaciones con horario específico y por qué su incumplimiento puede generar riesgo financiero o reputacional?,0,1,0,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,"La falta de liquidación oportuna de estas obligaciones podría generar una penalización financiera, daño reputacional para el banco o pérdida de negocio futuro.23. Los bancos deben calcular el valor total de las obligaciones con horario específico que liquidan cada día y reportar los tres mayores valores totales diarios y el valor total diario promedio en el periodo de reporte, paradar a los supervisores una indicación de la escala de estas obligaciones.","**Obligaciones con horario específico y su impacto**
=====================================================

Las obligaciones con horario específico son compromisos de pago que deben ser liquidados en un momento determinado durante el día hábil. El incumplimiento de estas obligaciones puede generar riesgo financiero o reputacional debido a los siguientes motivos:

*   **Penalización financiera**: La falta de liquidación oportuna de las obligaciones con horario específico podría generar una penalización financiera para el banco.
*   **Daño reputacional**: El incumplimiento de estas obligaciones puede dañar la reputación del banco, lo que podría afectar su capacidad para atraer y retener clientes.
*   **Pérdida de negocio futuro**: La falta de cumplimiento con las obligaciones con horario específico también puede provocar una pérdida de negocio futuro debido a la disminución de la confianza en el banco.

**Importancia de las herramientas de monitoreo**
------------------------------------------

Las herramientas de monitoreo de liquidez intradía, como la ""Obligaciones con horario específico"", permiten a los supervisores comprender mejor las obligaciones de pago que deben liquidarse en momentos determinados durante el día hábil. Estas herramientas son fundamentales para evaluar la gestión del riesgo de liquidez intradía de los bancos y garantizar que cumplan con sus compromisos de pago.

**Cálculo de las obligaciones con horario específico**
---------------------------------------------------

Los bancos deben calcular el valor total de las obligaciones con horario específico que liquidan cada día y reportar los tres mayores valores totales diarios y el valor total diario promedio en el periodo de reporte. Esto permite a los supervisores evaluar la escala de estas obligaciones y garantizar que los bancos estén gestionando sus flujos de pagos con un conjunto adecuado de activos líquidos.

**Relación entre el uso máximo diario de liquidez, la liquidez intradía disponible al inicio del día hábil y las obligaciones con horario específico**
=============================================================================================================================

La herramienta ""Obligaciones con horario específico"" también permite a los supervisores evaluar la relación entre el uso máximo diario de liquidez, la liquidez intradía disponible al inicio del día hábil y las obligaciones con horario específico. Esto ayuda a garantizar que los bancos estén gestionando sus flujos de pagos de manera efectiva y eficiente.

**Fuentes**
------------

*   [📜 Documento: Intraday_liquidity_esp.md](https://raw.githubusercontent.com/IA-Regulacion-Financiera/Documentos/main/Intraday%20liquidity%20esp.md)
*   [📜 Documento: Circular3-2012.md](https://raw.githubusercontent.com/IA-Regulacion-Financiera/Documentos/main/Circular3-2012.md)",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q95,¿Para consumo no revolvente cómo se define el pago realizado?,0,1,0,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,Monto correspondiente a la suma de los pagos realizados por el acreditado en el Periodo de Facturación,"**Respuesta**

Para consumo no revolvente, el pago realizado se define como la suma de los pagos realizados por la persona acreditada en el Periodo de Facturación.

**Fuente**: Fragmento 2 del Documento: CUB_extracto.md, Sección Primera sobre la Cartera Crediticia de Consumo.

| Definición | Descripción |
| --- | --- |
| Pago Realizado | Suma de los pagos realizados por el acreditado en el Periodo de Pago. |

**Nota**: La definición de ""Pago Realizado"" se encuentra específicamente dentro del contexto de la Cartera Crediticia de Consumo, lo que sugiere que esta definición es aplicable a créditos no revolventes.",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q96,¿Cuál es la fórmula para calcular la Probabilidad de Incumplimiento (PI) de un crédito de nómina en Etapa 1 o 2?,1,1,1,ÉXITO,Extracción e inyección correctas.,PI_i^N = \frac{1}{1 + e^{-Z_i^N}},"**Respuesta**

La fórmula para calcular la Probabilidad de Incumplimiento (PI) de un crédito de nómina en Etapa 1 o 2 se encuentra en el fragmento **Fragmento 7: [Contexto generado por IA: Este fragmento se refiere a la estimación de reservas preventivas para créditos clasificados en etapa 2 de la Cartera Crediticia de Consumo no Revolvente, conforme a lo establecido en el Artículo 91 Bis del documento normativo. En particular, aborda el cálculo de la Probabilidad de Incumplimiento, la Severidad de la Pérdida y la Exposición al Incumplimiento necesarios para determinar las reservas a constituir.]**

La fórmula es:

$$
PI_i = \frac{1}{1 + e^{-Z_i}}
$$

donde:
- $Z_i$ es una función lineal de los coeficientes y variables utilizados en el cálculo.

**Fórmula específica para Etapa 2**

Para Etapa 2, la fórmula se utiliza cuando $ACT i \leq 3$. Si $ACT i > 3$ o si el crédito está en etapa 3, entonces la Probabilidad de Incumplimiento es igual a 100%.

**Fórmula específica para Etapa 1**

Para Etapa 1, no se proporciona una fórmula específica en los fragmentos recuperados. Sin embargo, se puede inferir que la fórmula para Etapa 2 también se aplica a Etapa 1.

**Fórmula para créditos de nómina (N)**

Para créditos clasificados como ""nómina"" (N), la fórmula es:

$$
PI_i^N = \frac{1}{1 + e^{-Z_i^N}}
$$

donde:
- $Z_i^N$ es una función lineal de los coeficientes y variables utilizados en el cálculo.

**Fórmula para créditos de otro tipo (O)**

Para créditos clasificados como ""otro"" (O), la fórmula es:

$$
P I_i^O = 100\%
$$

si $ATR_i^O > 3$ o si el crédito está en etapa 3. Si $ATR_i^O \leq 3$, entonces:

$$
P I_i^O = \frac {1}{1 + e ^ {- Z_i^O}}
$$

donde:
- $Z_i^O$ es una función lineal de los coeficientes y variables utilizados en el cálculo.

**Fuentes**

* Fragmento 7: [Contexto generado por IA: Este fragmento se refiere a la estimación de reservas preventivas para créditos clasificados en etapa 2 de la Cartera Crediticia de Consumo no Revolvente, conforme a lo establecido en el Artículo 91 Bis del documento normativo. En particular, aborda el cálculo de la Probabilidad de Incumplimiento, la Severidad de la Pérdida y la Exposición al Incumplimiento necesarios para determinar las reservas a constituir.]
* Fragmento 4: [Contexto generado por IA: Este fragmento se refiere a la Probabilidad de Incumplimiento (PI) de los créditos clasificados como ""nómina"" (N) dentro de la Cartera Crediticia de Consumo no Revolvente, y se enmarca dentro del Artículo 91 Bis 1 del documento normativo. En él se presentan los coeficientes y la fórmula para calcular la probabilidad de incumplimiento, considerando variables específicas relacionadas con el comportamiento crediticio del acreditado.]
* Fragmento 8: [Contexto generado por IA: Este fragmento se refiere a la Probabilidad de Incumplimiento (PI) de los créditos clasificados como ""otro"" (O) dentro de la Cartera Crediticia de Consumo no Revolvente, y forma parte de las disposiciones establecidas en el Artículo 91 Bis 1 del documento normativo. En él se detallan los coeficientes y variables utilizados para calcular la probabilidad de incumplimiento en función de los atrasos y otros factores relevantes.]",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q97,¿Bajo qué condiciones un crédito de nómina pasa directamente a Etapa 3 de riesgo?,1,1,0,B,Alucinación o Inexactitud del LLM. El contexto contenía el fragmento pero el LLM omitió variables o alucinó datos.,Créditos con $ATR_{i}^{e} > 3$ o cuando el crédito se encuentre en etapa 3,"**Respuesta a la consulta**

La información proporcionada en el contexto no es suficiente para responder a esta pregunta específica sobre las condiciones bajo las cuales un crédito de nómina pasa directamente a Etapa 3 de riesgo.

Sin embargo, se puede inferir que los criterios para clasificar a un crédito como Etapa 3 de riesgo están relacionados con el número de atrasos o incumplimientos del deudor. En el Fragmento 2 del Documento AYUDAS_CNR_IFRS9.md, se menciona que la Etapa 3 de riesgo se aplica a créditos con $ATR_{i}^{e} > 3$.

En cuanto a los créditos de nómina en particular, no hay información explícita sobre las condiciones específicas para pasar directamente a Etapa 3 de riesgo. Sin embargo, se puede inferir que los criterios generales para la clasificación de etapas de riesgo pueden aplicarse también a los créditos de nómina.

**Fuentes**

* Documento: CUB_extracto.md
* Documento: AYUDAS_CNR_IFRS9.md
* Documento: Anexo_33_CUB.md",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q98,¿Cómo deben las instituciones financieras clasificar los créditos en las etapas de riesgo de crédito y qué criterios deben seguir para la migración entre etapas?,1,1,0,B,Alucinación o Inexactitud del LLM. El contexto contenía el fragmento pero el LLM omitió variables o alucinó datos.,"Las Instituciones clasificarán desde su reconocimiento inicial los créditos en las etapas siguientes, dependiendo del incremento significativo del riesgo crediticio que estos evidencien, de acuerdo con lo siguiente:","**Respuesta**

Las instituciones financieras deben clasificar los créditos en las etapas de riesgo de crédito según lo establecido en el Artículo 91 de las disposiciones normativas. Las etapas de riesgo son:

* Etapa 1: Para los créditos con $ACT_i \leq 1$.
* Etapa 2: Para los créditos con $ACT_i > 1$ y $ACT_i \leq 3$, que no cumplan con algún supuesto descrito en la etapa 1 o 3.
* Etapa 3: Los créditos que se hayan migrado de etapa 1 o 2 a etapa 3, de conformidad con lo dispuesto en las Disposiciones.

La migración de etapas debe estar respaldada por criterios formalizados en los manuales de políticas y procedimientos de la Institución. Si las Instituciones cuentan con algún elemento para determinar que un crédito debe migrar a una etapa diferente, pueden realizarlo sin necesidad del cumplimiento de lo contenido en la tabla anterior.

Los criterios bajo los cuales las Instituciones podrán realizar dicha migración deberán estar formalizados dentro de los manuales de políticas y procedimientos de la Institución y deberán ser aplicados de forma consistente. Las Instituciones deberán documentar en un registro o bitácora la migración de etapas basadas en los criterios antes mencionados, incluyendo como mínimo la identificación del personal responsable de la aprobación, el criterio bajo el cual se realizó la migración, así como la fecha a partir de la cual se hizo la migración.

**Fuentes**

* Fragmento 5: [Contexto generado por IA: Este fragmento se refiere a las etapas de riesgo de crédito aplicables a la Cartera Crediticia de Consumo no Revolvente, específicamente en el contexto de la calificación de créditos según el incremento significativo del riesgo crediticio, tal como se establece en el Artículo 91 de las disposiciones normativas del Banco de México.]
* Fragmento 6: [Contexto generado por IA: Este fragmento se encuentra dentro del contexto del Capítulo V Bis del documento normativo, que establece las metodologías generales para la calificación de la Cartera Crediticia de Consumo no Revolvente. En particular, se refiere a las etapas de riesgo de crédito que las Instituciones deben clasificar desde el reconocimiento inicial de los créditos, basándose en el incremento significativo del riesgo crediticio.]
* Fragmento 1: [Contexto generado por IA: Este fragmento se refiere a la clasificación de créditos dentro de la cartera de crédito de las instituciones de crédito, específicamente en el contexto de la evaluación del riesgo de crédito según las etapas establecidas en las normativas aplicables. Pertenece al marco normativo que regula la contabilidad y la gestión de riesgos en las entidades, como se detalla en el Anexo 33 del documento completo.]",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q99,¿Cuáles son los enfoques que las instituciones pueden adoptar para el cálculo de reservas preventivas y qué requisitos deben cumplir para cada enfoque?,0,1,0,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,"Las Instituciones, podrán optar por alguno de los enfoques siguientes: I. El Enfoque Estándar... II. El Enfoque Interno...","**Enfoques para el cálculo de reservas preventivas**
==============================================

Las instituciones pueden adoptar dos enfoques para el cálculo y constitución de reservas preventivas:

### Enfoque Estándar

*   Aplicable a todas las carteras consideradas en la definición de Cartera Crediticia.
*   Las instituciones que adopten este enfoque deben sujetarse a los requisitos y procedimientos contenidos en el Capítulo V Bis.

### Enfoque Interno

*   Aplicable a todas las carteras modelables, utilizando las Metodologías Internas de reservas basadas en la NIF C-16.
*   Las instituciones se ajustarán a los requisitos contenidos en el Capítulo V Bis 1 y en el Anexo 15 Bis.

**Requisitos para cada enfoque**
------------------------------

### Enfoque Estándar

*   Sujetarse a los requisitos y procedimientos contenidos en el Capítulo V Bis.

### Enfoque Interno

*   Ajustarse a los requisitos contenidos en el Capítulo V Bis 1 y en el Anexo 15 Bis.

**Monto de Reservas a Constituir**
-------------------------------

Las instituciones calificarán, constituirán y registrarán en su contabilidad las reservas preventivas para cada uno de los créditos que integran la Cartera Crediticia de tarjeta de crédito y otros créditos revolventes con cifras al último día de cada mes, independientemente de la frecuencia de facturación, de acuerdo a alguno de los siguientes esquemas de cálculo de reservas:

*   Para aquellos créditos clasificados en etapa 1 o 3 de acuerdo al Artículo 91 de las presentes disposiciones.

**Fuentes**
------------

*   Documento: CUB_extracto.md
*   Documento: AYUDAS_CNR_IFRS9.md",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q100,¿Cómo se determina la Probabilidad de Incumplimiento para créditos clasificados en etapa 3?,0,1,1,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,"Si ACT i > 3 o cuando el crédito se encuentra en etapa 3, entonces: PI_i = 100%","**Respuesta a la consulta del usuario**

La Probabilidad de Incumplimiento para créditos clasificados en etapa 3 se determina según lo establecido en los fragmentos 5, 6 y 10.

*   En el Fragmento 5, se establece que para créditos clasificados como ""P"" (personal) o ""O"" (otro), la Probabilidad de Incumplimiento es del 100% cuando $ATR_i^P$ o $ATR_i^O$ sea mayor a 3 o el crédito se encuentre en etapa 3.
*   En el Fragmento 6, se menciona que para aquellos créditos clasificados en etapa 1 o 3, la fórmula para determinar el monto de reservas a constituir incluye la Probabilidad de Incumplimiento (PI_i) multiplicada por otros factores.
*   En el Fragmento 10, se establece que para estimar las reservas en etapa 2, es necesario obtener la Probabilidad de Incumplimiento (PI_i), entre otras variables.

**En resumen**

La Probabilidad de Incumplimiento para créditos clasificados en etapa 3 es del 100% según los fragmentos mencionados anteriormente.",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q101,¿Qué criterios deben seguir las instituciones para migrar un crédito de una etapa de riesgo a otra?,1,1,0,B,Alucinación o Inexactitud del LLM. El contexto contenía el fragmento pero el LLM omitió variables o alucinó datos.,Los criterios bajo los cuales las Instituciones podrán realizar dicha migración deberán estar formalizados dentro de los manuales de políticas y procedimientos de la Institución y deberán ser aplicados de forma consistente.,"**Criterios para migrar un crédito entre etapas de riesgo**

Para migrar un crédito entre las diferentes etapas de riesgo, las instituciones deben seguir los siguientes criterios:

*   Los criterios deben estar formalizados en los manuales de políticas y procedimientos de la Institución.
*   Las Instituciones deberán documentar en un registro o bitácora la migración de etapas basadas en los criterios antes mencionados, incluyendo como mínimo la identificación del personal responsable de la aprobación, el criterio bajo el cual se realizó la migración, así como la fecha a partir de la cual se hizo la migración.
*   Las Instituciones podrán realizar la migración sin la necesidad del cumplimiento de lo contenido en la tabla anterior si cuentan con algún elemento para determinar que un crédito debe de migrar de etapa 1 a etapa 2, o de etapa 1 a etapa 3, o de etapa 2 a etapa 3.

**Ejemplos de criterios**

*   Los créditos clasificados en la etapa de riesgo de crédito 2 por efecto de una reestructura o renovación, deberán ser evaluados periódicamente a fin de determinar si existe un incremento en su riesgo que origine que deban ser traspasados a la etapa de riesgo de crédito 3.
*   Los créditos con riesgo de crédito etapas 1 y 2, con características distintas a las señaladas en los párrafos anteriores que se reestructuren o renueven durante el transcurso del 20% final del plazo original del crédito, deberán traspasarse a la categoría inmediata siguiente con mayor riesgo de crédito.

**Fuentes**

*   Anexo 33_CUB.md
*   Disposiciones_Liquidez.md",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q102,¿Qué se consideraría un crédito personal?,1,1,1,ÉXITO,Extracción e inyección correctas.,A los créditos que sean cobrados por la Institución por cualquier medio de pago distinto de la cuenta de nómina,"Un **crédito personal** se define como:

- **Créditos cobrados por la institución** por cualquier medio de pago **distinto de la cuenta de nómina**.

Esto significa que, a diferencia de otros tipos de créditos, los créditos personales no se gestionan a través de descuentos directos de nómina, sino que se pueden pagar mediante otros métodos.

### Resumen:
- **Crédito Personal**: Cobrados por medios distintos a la nómina.

Esta definición se encuentra en el contexto del ""Formulario de Créditos al Consumo No Revolventes"".

Fuentes: AYUDAS_CNR_IFRS9.md, CUB_extracto.md.",gpt-4o-mini,1.0.0,2cbbc4f704-bd0f72c
Q103,¿Qué tipos de garantías pueden ser consideradas por las instituciones para la estimación de la Severidad de la Pérdida de los créditos?,1,1,1,ÉXITO,Extracción e inyección correctas.,"las garantías reales financieras, garantías mobiliarias inscritas en favor de las Instituciones en el registro único de garantías mobiliarias, así como las garantías personales y Seguros de Crédito","**Tipos de garantías que pueden ser consideradas para la estimación de la Severidad de la Pérdida de los créditos**

Según el contexto proporcionado, las instituciones pueden considerar las siguientes tipos de garantías para la estimación de la Severidad de la Pérdida de los créditos:

* Garantías reales financieras
* Garantías mobiliarias inscritas en favor de las Instituciones en el registro único de garantías mobiliarias
* Garantías personales
* Seguros de Crédito

Estos tipos de garantías se mencionan en los fragmentos 1 y 2 del documento CUB_extracto.md, específicamente en el Artículo 97 Bis 6.

**Fuentes**

* Fragmento 1: CUB_extracto.md
* Fragmento 2: CUB_extracto.md",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q104,¿Cómo deben las instituciones financieras clasificar los créditos en las etapas de riesgo de crédito según el incremento significativo del riesgo crediticio?,1,1,0,B,Alucinación o Inexactitud del LLM. El contexto contenía el fragmento pero el LLM omitió variables o alucinó datos.,"Las Instituciones, para efecto del cálculo y constitución de las reservas preventivas para riesgos crediticios, deberán calificar desde su reconocimiento inicial los créditos de su Cartera Crediticia con base en el criterio de incremento significativo del riesgo crediticio.","**Clasificación de Créditos según el Incremento Significativo del Riesgo Crediticio**
===========================================================

Según los fragmentos proporcionados, las instituciones financieras deben clasificar los créditos en las siguientes etapas de riesgo crediticio:

### Etapa 1
- Para los créditos con $ACT_i \leq 1$ (Fragmento 1)
- Para los créditos clasificados como “B, A, N, P u O”, respectivamente, y que cumplan con $ATR_{i}^{e} \leq 1$ (Fragmento 3)

### Etapa 2
- Para los créditos con $ACT_i > 1$ y $ACT_i \leq 3$, que no cumplan con algún supuesto descrito en la etapa 1 o 3 (Fragmento 1)
- Para los créditos clasificados como “B, A, N, P u O”, respectivamente, y que cumplan con $ATR_{i}^{e} > 1$ y $ATR_{i}^{e} \leq 3$ (Fragmento 3)

### Etapa 3
- Para los créditos con $ACT_i > 3$ o cuando el crédito se encuentre en etapa 3 de acuerdo con los términos establecidos en el Criterio Contable B-6 ""Cartera de Crédito"" y el presente capítulo (Fragmento 5)
- Para aquellos créditos respecto de los cuales las entidades cuenten con algún elemento para determinar que deben migrar de etapa 1 o 2 a etapa 3, de conformidad con lo dispuesto en las Disposiciones (Fragmento 1 del Anexo 33)

**Fuentes:**

- Fragmentos 1 y 5 de CUB_extracto.md
- Fragmentos 1, 3 y 4 de Anexo_33_CUB.md",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q105,¿Qué se entiende por saldo a pagar?,1,1,0,B,Alucinación o Inexactitud del LLM. El contexto contenía el fragmento pero el LLM omitió variables o alucinó datos.,Importe exigible de la deuda a la fecha de corte en la cual inicia el Periodo de Pago que el acreditado tiene por pagar a la Institución,"**Saldo a Pagar**

El **saldo a pagar** se define como:

- **Importe exigible de la deuda** a la fecha de corte en la cual inicia el periodo de pago que el acreditado tiene por pagar a la institución. 
- Este importe debe estar expresado en **moneda nacional** y a **dos decimales**.

Además, es importante mencionar que el saldo a pagar es una variable clave para la evaluación del riesgo crediticio y la constitución de reservas preventivas en la cartera crediticia de consumo no revolvente.

**Fuentes:**
- CUB_extracto.md",gpt-4o-mini,1.0.0,2cbbc4f704-bd0f72c
Q106,¿Cómo se determina la reservas para los créditos en etapa 2?,1,1,1,ÉXITO,Extracción e inyección correctas.,"Reservas\ Etapa\ 2_i = \max\left(\text{Reservas\ Vida\ Completa}_i, PI_i^X \times SP_i^X \times EI_i^X\right)","**Respuesta**

La información proporcionada en los fragmentos recuperados establece que para determinar las reservas para los créditos en etapa 2, se utiliza la siguiente fórmula:

$$
\ Reservas\ Etapa\ 2_i = \max\left(\text{Reservas\ Vida\ Completa}_i, PI_i^X \times SP_i^X \times EI_i^X\right)
$$

Donde:
- `Reservas Etapa 2_i` es el monto de reservas para el crédito i en etapa 2.
- `Reservas Vida Completa_i` es el monto de reservas para la vida completa del crédito i.
- `PI_i^X` es la Probabilidad de Incumplimiento del crédito i, clasificado como ""B, A, N, P u O"", respectivamente.
- `SP_i^X` es la Severidad de la Pérdida del crédito i, clasificado como ""B, A, N, P u O"", respectivamente.
- `EI_i^X` es la Exposición al Incumplimiento del crédito i.

**Fuentes**

* Documento: CUB_extracto.md
* Fragmentos 3 y 4 de Documento: AYUDAS_CNR_IFRS9.md",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q107,¿Cómo deben las instituciones calcular la Exposición al Incumplimiento para créditos donde el saldo es menor que el límite de crédito?,0,1,0,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,EI_i = \max \left\{ \frac{S_i \times \max \left\{1.026 \cdot \left( \frac{S_i}{\text{Límite de Crédito}} \right)^{-0.5434} \cdot 100\% \right\}}{S_i + 13.79\% \cdot (\text{Límite de Crédito} - S_i)} \right\},"Para calcular la **Exposición al Incumplimiento** (EI) de créditos donde el saldo es menor que el límite de crédito, las instituciones deben seguir las siguientes pautas:

1. **Definición del Saldo**:
   - El saldo a considerar, $S_i$, es el **importe de la deuda total** que el acreditado tiene con la institución al cierre de mes. Este importe debe incluir todas las obligaciones relacionadas con el crédito, excluyendo los intereses devengados no cobrados de créditos en etapa 3.

2. **Cálculo de la EI**:
   - Si el saldo a pagar ($S_i$) es menor que el límite de crédito, la Exposición al Incumplimiento se calcula de la siguiente manera:
     - **Fórmula General**:
       $$
       EI_{i} = S_{i} + 51.81\% \cdot (\text{Límite del Crédito} - S_{i})
       $$
     - Esta fórmula se aplica cuando el saldo a pagar es igual o menor a cero en el periodo de pago actual y ha sido mayor a cero en al menos uno de los tres periodos anteriores.
     - Si el pago realizado es mayor a cero en al menos uno de los últimos cuatro periodos de pago, se utiliza la fórmula:
       $$
       EI_{i} = S_{i} + 42.67\% \cdot (\text{Límite del Crédito} - S_{i})
       $$

3. **Condiciones Especiales**:
   - Si el saldo al cierre de mes es menor que cero, entonces $S_i$ tomará el valor de cero.

Estas pautas aseguran que las instituciones calculen adecuadamente la exposición al incumplimiento, considerando tanto el saldo actual como el límite de crédito.

**Fuentes**: 
- Documento: CUB_extracto.md
- Documento: AYUDAS_CNR_IFRS9.md",gpt-4o-mini,1.0.0,2cbbc4f704-bd0f72c
Q108,¿Se pueden reportar tasas de interés en cero?,0,1,0,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,"En casos donde la tasa de interés anual sea igual a cero, se deberá utilizar un valor fijo de 0.00001%","La información proporcionada en el contexto no es suficiente para responder a esta pregunta. 

No se menciona explícitamente si se pueden reportar tasas de interés en cero, ni se ofrecen detalles sobre las condiciones bajo las cuales esto podría ser permitido o no.

Fuentes: Circular3-2012.md, AYUDAS_CNR_IFRS9.md, Anexo_33_CUB.md.",gpt-4o-mini,1.0.0,2cbbc4f704-bd0f72c
